ambito_nombre,embalse_nombre,mes,2020,2021,media_5,media_10
Ebro,"Grado, El",2,96.0625,96.34375,95.648,94.13924999999999
Ebro,"Grado, El",3,96.7,96.35,96.5915,94.06725
Ebro,"Grado, El",4,94.8125,94.375,94.82849999999999,93.60305
Ebro,"Grado, El",5,95.38636363636364,94.53571428571429,94.5455,93.18755
Ebro,"Grado, El",6,96.6,93.95,94.274,92.5917
Ebro,"Grado, El",7,91.375,92.3125,89.0125,86.2903
Ebro,"Grado, El",8,83.30555555555556,86.8,81.3542,80.1381
Ebro,"Grado, El",9,80.97222222222223,75.5625,70.441,73.19385
Ebro,"Grado, El",10,80.875,69.5625,66.13,70.16905
Ebro,"Grado, El",11,79.58333333333333,69.25,75.35,77.22075
Ebro,"Grado, El",12,91.55555555555556,84.625,88.95750000000001,87.7692
Ebro,Guiamets,1,47.5,55.0,41.7,52.85
Ebro,Guiamets,2,60.0,55.0,48.0,55.75
Ebro,Guiamets,3,58.0,52.0,48.0,56.65
Ebro,Guiamets,4,58.333333333333336,47.5,49.0,60.5
Ebro,Guiamets,5,62.72727272727273,47.142857142857146,48.2,62.6
Ebro,Guiamets,6,80.0,60.0,48.5,61.25
Ebro,Guiamets,7,71.25,50.0,44.1,56.95
Ebro,Guiamets,8,66.66666666666667,48.0,39.0,51.55
Ebro,Guiamets,9,62.22222222222222,40.0,34.0,47.0
Ebro,Guiamets,10,58.75,40.0,34.7,46.05
Ebro,Guiamets,11,53.333333333333336,40.0,37.0,47.4
Ebro,Guiamets,12,56.666666666666664,40.0,38.5,51.4
Ebro,Ip,1,43.333333333333336,25.0,32.8,45.2
Ebro,Ip,2,43.333333333333336,35.0,34.0,43.5
Ebro,Ip,3,33.333333333333336,22.0,29.0,37.1
Ebro,Ip,4,30.0,25.0,28.2,40.3
Ebro,Ip,5,63.63636363636363,45.714285714285715,71.8,72.7
Ebro,Ip,6,74.0,60.0,87.6,86.0
Ebro,Ip,7,62.5,45.0,78.6,77.0
Ebro,Ip,8,40.0,24.0,58.8,59.1
Ebro,Ip,9,26.666666666666668,20.0,48.4,44.6
Ebro,Ip,10,32.5,20.0,42.6,43.5
Ebro,Ip,11,46.666666666666664,36.0,50.2,53.6
Ebro,Ip,12,33.333333333333336,20.0,40.6,44.6
Ebro,Irabia,1,69.0475,75.8925,63.99929999999999,67.53545
Ebro,Irabia,2,57.73833333333334,68.75,71.07,71.6065
Ebro,Irabia,3,67.62,67.14500000000001,72.9996,76.2142
Ebro,Irabia,4,61.30833333333334,60.7125,64.1431,70.9639
Ebro,Irabia,5,62.98545454545455,54.08,66.28389999999999,70.3566
Ebro,Irabia,6,52.859,44.288,66.1436,63.78605
Ebro,Irabia,7,48.215,42.86,57.1438,55.89305
Ebro,Irabia,8,49.20666666666667,42.86,60.0,54.106500000000004
Ebro,Irabia,9,49.20777777777778,42.86,59.07270000000001,55.17845
Ebro,Irabia,10,58.03625,44.6425,47.78490000000001,47.570800000000006
Ebro,Irabia,11,52.38111111111111,40.0,51.570499999999996,49.53555
Ebro,Irabia,12,71.42666666666666,78.57,67.78389999999999,67.74940000000001
Ebro,Itoiz,1,74.27833333333334,75.7475,58.30159999999999,56.1056
Ebro,Itoiz,2,78.51666666666667,83.215,72.17,69.25675
Ebro,Itoiz,3,82.364,83.691,77.9109,75.04745
Ebro,Itoiz,4,83.27333333333333,82.345,79.7063,76.52205000000001
Ebro,Itoiz,5,84.50090909090909,81.57000000000001,80.049,77.78225
Ebro,Itoiz,6,79.735,72.324,78.65650000000001,76.41575
Ebro,Itoiz,7,69.065,63.43,68.158,66.5084
Ebro,Itoiz,8,56.27444444444445,50.982,55.6356,53.23745
Ebro,Itoiz,9,47.85666666666666,42.7475,45.42530000000001,41.2869
Ebro,Itoiz,10,44.725,39.03,41.257999999999996,36.3752
Ebro,Itoiz,11,45.75222222222222,38.946000000000005,43.761700000000005,38.99445
Ebro,Itoiz,12,65.12111111111112,67.085,57.7962,49.8827
Ebro,Lanuza,1,53.43,49.2625,47.293099999999995,45.1765
Ebro,Lanuza,2,63.725,65.44,58.824,48.8235
Ebro,Lanuza,3,70.19733333333333,71.178,68.4701,52.970299999999995
Ebro,Lanuza,4,68.62833333333333,69.11749999999999,60.883,49.0591
Ebro,Lanuza,5,68.98363636363636,70.58714285714285,70.941,67.11775
Ebro,Lanuza,6,85.88399999999999,87.06,81.11959999999999,78.6776
Ebro,Lanuza,7,92.65,92.65,94.3552,94.5316
Ebro,Lanuza,8,76.47111111111111,71.76599999999999,81.5897,80.08964999999999
Ebro,Lanuza,9,28.758888888888887,20.59,35.2943,40.2943
Ebro,Lanuza,10,31.61875,20.59,27.4715,28.589100000000002
Ebro,Lanuza,11,51.632222222222225,31.762,44.882400000000004,39.99980000000001
Ebro,Lanuza,12,49.67333333333333,36.765,44.11749999999999,41.32335
Ebro,Las Fitas,1,65.74249999999999,72.225,77.084375,77.084375
Ebro,Las Fitas,2,79.63166666666667,77.78,87.50125,87.50125
Ebro,Las Fitas,3,81.48333333333333,77.78,88.195625,88.195625
Ebro,Las Fitas,4,81.48333333333333,77.78,86.1125,86.1125
Ebro,Las Fitas,5,82.83,79.36714285714287,86.1125,86.1125
Ebro,Las Fitas,6,88.89,88.89,83.33500000000001,83.33500000000001
Ebro,Las Fitas,7,81.94625,80.5575,79.863125,79.863125
Ebro,Las Fitas,8,76.54555555555555,75.558,75.14137500000001,75.14137500000001
Ebro,Las Fitas,9,70.37333333333333,66.67,71.114,71.114
Ebro,Las Fitas,10,66.67,66.67,69.7796,69.7796
Ebro,Las Fitas,11,66.67,66.67,71.112,71.112
Ebro,Las Fitas,12,66.67,66.67,71.112,71.112
Ebro,Laverné,1,55.044999999999995,53.29125,64.2775,64.2775
Ebro,Laverné,2,61.185,60.85625,66.77562499999999,66.77562499999999
Ebro,Laverné,3,73.86133333333333,74.476,77.863625,77.863625
Ebro,Laverné,4,92.32583333333332,91.44749999999999,91.18575,91.18575
Ebro,Laverné,5,85.88727272727273,82.70857142857143,87.271125,87.271125
Ebro,Laverné,6,75.265,57.894000000000005,82.205625,82.205625
Ebro,Laverné,7,69.73875,45.394999999999996,77.765875,77.765875
Ebro,Laverné,8,58.48222222222223,31.580000000000002,70.23125,70.23125
Ebro,Laverné,9,58.47666666666666,19.735,63.8125,63.8125
Ebro,Laverné,10,54.6025,21.7075,61.735,61.735
Ebro,Laverné,11,46.78333333333333,21.052,55.6579,55.6579
Ebro,Laverné,12,46.489999999999995,15.79,50.15859999999999,50.15859999999999
Ebro,Lechago,1,55.56,55.56,55.56,55.56
Ebro,Lechago,2,55.56,55.56,55.56,55.56
Ebro,Lechago,3,55.56,55.56,55.56,55.56
Ebro,Lechago,4,56.253750000000004,56.253750000000004,55.56,55.56
Ebro,Lechago,5,55.56,55.56,55.56,55.56
Ebro,Lechago,6,55.56,55.56,55.56,55.56
Ebro,Lechago,7,55.56,55.56,55.56,55.56
Ebro,Lechago,8,51.112,51.112,51.112,51.112
Ebro,Lechago,9,50.0,50.0,50.0,50.0
Ebro,Lechago,10,52.78,50.0,52.78,52.78
Ebro,Lechago,11,53.08888888888889,51.112,53.336,53.336
Ebro,Lechago,12,55.56,55.56,55.56,55.56
Ebro,Llauset,1,50.979166666666664,48.527499999999996,49.941199999999995,58.11805
Ebro,Llauset,2,68.13833333333334,64.7075,62.6475,63.38250000000001
Ebro,Llauset,3,59.60733333333334,48.821999999999996,60.11809999999999,62.64725
Ebro,Llauset,4,51.47,38.23375,49.94070000000001,57.353199999999994
Ebro,Llauset,5,51.87,37.81285714285714,55.1177,61.9418
Ebro,Llauset,6,61.766999999999996,50.589999999999996,71.1773,76.91369999999999
Ebro,Llauset,7,71.325,61.76499999999999,80.17739999999999,84.7664
Ebro,Llauset,8,62.092222222222226,57.646,73.7048,78.6174
Ebro,Llauset,9,37.25555555555556,23.53,53.471199999999996,60.67725
Ebro,Llauset,10,55.88375,50.0,59.531099999999995,61.8836
Ebro,Llauset,11,62.09111111111112,48.233999999999995,59.351800000000004,63.02825
Ebro,Llauset,12,56.208888888888886,45.5875,56.7063,59.4415
Ebro,Loteta (La),1,63.14166666666667,77.645,31.0474,29.58115
Ebro,Loteta (La),2,65.06583333333333,79.56875000000001,32.2115,30.240250000000003
Ebro,Loteta (La),3,69.48733333333332,85.19300000000001,35.922900000000006,31.1347
Ebro,Loteta (La),4,74.43833333333333,88.22,40.864999999999995,33.0387
Ebro,Loteta (La),5,79.10909090909091,91.75857142857141,45.7889,36.03935
Ebro,Loteta (La),6,79.229,94.038,47.9411,37.7688
Ebro,Loteta (La),7,77.765,92.55,46.8947,36.68275
Ebro,Loteta (La),8,77.24333333333333,90.19,45.4243,34.61165
Ebro,Loteta (La),9,72.32777777777777,88.94,45.1716,33.2348
Ebro,Loteta (La),10,72.955,87.97999999999999,44.757999999999996,32.0766
Ebro,Loteta (La),11,74.46777777777778,86.732,44.7499,31.822450000000003
Ebro,Loteta (La),12,72.54444444444444,86.54,45.192,31.971500000000002
Ebro,Maidevera,1,63.75,76.25,51.75,53.425
Ebro,Maidevera,2,68.75,80.0,56.0,58.0
Ebro,Maidevera,3,73.66666666666667,84.0,61.55,64.175
Ebro,Maidevera,4,83.75,90.0,69.3,71.775
Ebro,Maidevera,5,91.36363636363636,93.57142857142857,74.7,76.7
Ebro,Maidevera,6,97.5,98.0,76.0,77.15
Ebro,Maidevera,7,96.25,92.5,72.75,71.825
Ebro,Maidevera,8,85.55555555555556,78.0,60.7,59.825
Ebro,Maidevera,9,74.44444444444444,66.25,50.95,49.925
Ebro,Maidevera,10,71.25,62.5,49.5,48.15
Ebro,Maidevera,11,70.0,62.0,49.4,48.525
Ebro,Maidevera,12,73.33333333333333,65.0,51.1,51.975
Ebro,Mansilla,1,74.385,68.9325,50.0136,57.976099999999995
Ebro,Mansilla,2,84.19416666666666,81.9875,69.04549999999999,72.72149999999999
Ebro,Mansilla,3,85.78533333333333,83.38199999999999,79.3833,78.8025
Ebro,Mansilla,4,88.6025,87.13000000000001,80.9276,81.142
Ebro,Mansilla,5,89.70636363636365,88.65428571428572,80.8693,85.1418
Ebro,Mansilla,6,86.911,87.352,79.1774,82.57375
Ebro,Mansilla,7,81.24875,85.29249999999999,71.2489,73.09515
Ebro,Mansilla,8,68.30111111111111,70.29400000000001,57.1032,58.0587
Ebro,Mansilla,9,52.123333333333335,54.41,43.5878,43.36745
Ebro,Mansilla,10,45.03875,45.2225,36.0159,34.68475
Ebro,Mansilla,11,44.61,42.356,36.0447,34.720800000000004
Ebro,Mansilla,12,53.757777777777775,56.25,49.94109999999999,46.411649999999995
Ebro,Mediano,1,47.892500000000005,35.7475,55.3904,54.4785
Ebro,Mediano,2,55.71,44.485,60.369499999999995,61.32000000000001
Ebro,Mediano,3,62.34466666666666,54.023,73.1174,71.6871
Ebro,Mediano,4,67.27916666666667,56.7225,79.4356,77.4744
Ebro,Mediano,5,80.91909090909091,71.39571428571428,87.23740000000001,84.35159999999999
Ebro,Mediano,6,90.483,81.84,88.73519999999999,85.4254
Ebro,Mediano,7,78.67625,63.792500000000004,75.31500000000001,74.92490000000001
Ebro,Mediano,8,48.73555555555556,29.748,47.82039999999999,49.4159
Ebro,Mediano,9,24.214444444444446,17.6425,31.8909,31.6179
Ebro,Mediano,10,21.86875,21.725,31.993100000000005,33.2201
Ebro,Mediano,11,34.45555555555555,30.848000000000003,38.7216,44.43045
Ebro,Mediano,12,34.43222222222222,26.4375,38.674,49.7913
Ebro,Mequinenza,1,78.45,72.30375000000001,73.0524,75.34705
Ebro,Mequinenza,2,85.36583333333334,82.0975,87.6015,86.39500000000001
Ebro,Mequinenza,3,78.896,75.411,81.30420000000001,84.5578
Ebro,Mequinenza,4,81.82166666666667,76.62,81.3075,84.0727
Ebro,Mequinenza,5,86.34454545454545,82.37857142857142,82.1323,85.78535
Ebro,Mequinenza,6,88.435,80.704,84.8915,87.80485
Ebro,Mequinenza,7,85.7625,79.855,81.0768,82.8804
Ebro,Mequinenza,8,76.34333333333333,68.58,71.4822,73.47720000000001
Ebro,Mequinenza,9,74.66333333333334,65.71000000000001,66.26469999999999,68.93294999999999
Ebro,Mequinenza,10,69.97875,63.085,62.3691,65.5618
Ebro,Mequinenza,11,57.51111111111111,54.99400000000001,60.1383,66.08165
Ebro,Mequinenza,12,68.92666666666668,76.125,69.05930000000001,73.8252
Ebro,Moneva,1,58.333333333333336,75.0,30.0,22.5
Ebro,Moneva,2,75.0,81.25,40.0,27.8125
Ebro,Moneva,3,75.0,81.25,42.5,30.25
Ebro,Moneva,4,76.04166666666667,82.8125,38.75,31.3125
Ebro,Moneva,5,85.22727272727273,91.07142857142857,42.5,34.0625
Ebro,Moneva,6,82.5,87.5,45.5,33.375
Ebro,Moneva,7,85.9375,84.375,45.375,32.1875
Ebro,Moneva,8,77.77777777777777,72.5,41.375,29.4375
Ebro,Moneva,9,69.44444444444444,62.5,37.5,27.5
Ebro,Moneva,10,68.75,62.5,38.5,25.5
Ebro,Moneva,11,73.61111111111111,72.5,42.0,28.1875
Ebro,Moneva,12,75.0,75.0,42.5,28.75
Ebro,Monteagudo,1,47.5,51.25,48.5,43.0
Ebro,Monteagudo,2,50.0,55.0,50.0,44.25
Ebro,Monteagudo,3,50.0,55.0,50.0,45.8
Ebro,Monteagudo,4,51.666666666666664,56.25,51.0,47.85
Ebro,Monteagudo,5,58.18181818181818,62.857142857142854,52.8,48.0
Ebro,Monteagudo,6,55.0,60.0,50.5,47.0
Ebro,Monteagudo,7,55.0,60.0,50.0,46.0
Ebro,Monteagudo,8,53.333333333333336,58.0,49.1,44.8
Ebro,Monteagudo,9,44.44444444444444,50.0,46.0,40.95
Ebro,Monteagudo,10,45.0,50.0,46.0,41.8
Ebro,Monteagudo,11,46.666666666666664,52.0,46.4,42.7
Ebro,Monteagudo,12,48.888888888888886,60.0,48.0,44.2
Ebro,Montearagón,1,23.314999999999998,23.314999999999998,25.48,25.48
Ebro,Montearagón,2,25.96,25.96,30.77,30.77
Ebro,Montearagón,3,26.536,26.536,31.921999999999997,31.921999999999997
Ebro,Montearagón,4,25.96125,25.96125,30.29,30.29
Ebro,Montearagón,5,26.65142857142857,26.65142857142857,28.85,28.85
Ebro,Montearagón,6,25.768,25.768,25.768,25.768
Ebro,Montearagón,7,22.115,22.115,22.115,22.115
Ebro,Montearagón,8,18.462,18.462,18.462,18.462
Ebro,Montearagón,9,16.345,16.345,16.345,16.345
Ebro,Montearagón,10,17.785,14.420000000000002,17.785,17.785
Ebro,Montearagón,11,17.09111111111111,13.844,17.497,17.497
Ebro,Montearagón,12,20.938888888888886,18.267500000000002,20.671750000000003,20.671750000000003
Ebro,Nagore,1,100.0,100.0,100.0,100.0
Ebro,Nagore,2,100.0,100.0,100.0,100.0
Ebro,Nagore,3,100.0,100.0,100.0,100.0
Ebro,Nagore,4,100.0,100.0,100.0,100.0
Ebro,Nagore,5,100.0,100.0,100.0,100.0
Ebro,Nagore,6,100.0,100.0,100.0,100.0
Ebro,Nagore,7,100.0,100.0,100.0,100.0
Ebro,Nagore,8,84.0,84.0,84.0,84.0
Ebro,Nagore,9,75.0,75.0,75.0,75.0
Ebro,Nagore,10,80.0,60.0,80.0,80.0
Ebro,Nagore,11,80.0,64.0,82.0,82.0
Ebro,Nagore,12,100.0,100.0,100.0,100.0
Ebro,Oliana,1,63.093333333333334,54.90875,62.130500000000005,60.768100000000004
Ebro,Oliana,2,62.5975,54.90875,68.8095,62.59075
Ebro,Oliana,3,61.50666666666667,53.80800000000001,69.284,63.3442
Ebro,Oliana,4,56.64666666666667,55.80375,64.8575,67.0638
Ebro,Oliana,5,75.6490909090909,68.87714285714286,79.5004,79.91585
Ebro,Oliana,6,90.478,91.19200000000001,92.2037,89.17725
Ebro,Oliana,7,83.77875,84.52250000000001,87.428,84.70405000000001
Ebro,Oliana,8,67.59333333333333,64.762,71.727,72.0104
Ebro,Oliana,9,60.18555555555557,48.5125,60.273799999999994,62.65195
Ebro,Oliana,10,55.35625,49.405,56.5717,58.42375
Ebro,Oliana,11,52.117777777777775,45.001999999999995,59.9534,64.72205
Ebro,Oliana,12,49.60333333333333,47.025,59.72670000000001,63.35125000000001
Ebro,Pajares,1,41.665,39.6425,33.742200000000004,40.800200000000004
Ebro,Pajares,2,49.04833333333334,48.215,44.142,51.0715
Ebro,Pajares,3,55.81133333333333,55.145,58.8864,66.2716
Ebro,Pajares,4,71.90666666666667,68.93125,69.7432,77.25715
Ebro,Pajares,5,87.27363636363636,82.45,76.6012,83.5573
Ebro,Pajares,6,84.28800000000001,73.146,76.28720000000001,81.9436
Ebro,Pajares,7,75.0,67.1425,66.5716,71.27135
Ebro,Pajares,8,48.89,44.0,46.2857,49.099849999999996
Ebro,Pajares,9,41.26888888888889,36.4275,37.1709,39.2288
Ebro,Pajares,10,36.43,32.144999999999996,32.7432,34.9855
Ebro,Pajares,11,31.428888888888892,24.572,29.485899999999997,32.17095
Ebro,Pajares,12,34.92111111111112,29.2875,32.5713,35.87075
Ebro,Parras (Las),1,80.0,80.0,80.0,80.0
Ebro,Parras (Las),2,80.0,80.0,80.0,80.0
Ebro,Parras (Las),3,80.0,80.0,80.0,80.0
Ebro,Parras (Las),4,80.0,80.0,80.0,80.0
Ebro,Parras (Las),5,80.0,80.0,80.0,80.0
Ebro,Parras (Las),6,80.0,80.0,80.0,80.0
Ebro,Parras (Las),7,80.0,80.0,80.0,80.0
Ebro,Parras (Las),8,80.0,80.0,80.0,80.0
Ebro,Parras (Las),9,80.0,80.0,80.0,80.0
Ebro,Parras (Las),10,80.0,80.0,80.0,80.0
Ebro,Parras (Las),11,80.0,80.0,80.0,80.0
Ebro,Parras (Las),12,80.0,80.0,80.0,80.0
Ebro,Pena,1,70.37,80.555,65.7784,64.5562
Ebro,Pena,2,84.72083333333333,80.555,76.3885,69.99924999999999
Ebro,Pena,3,85.554,81.111,76.3885,72.80515
Ebro,Pena,4,87.96249999999999,84.72375,75.556,74.333
Ebro,Pena,5,90.90818181818182,88.89,75.556,75.1665
Ebro,Pena,6,91.66499999999999,88.89,75.556,74.02875
Ebro,Pena,7,90.97,87.5,73.83340000000001,71.72225
Ebro,Pena,8,87.03444444444443,81.11,68.8332,66.83285
Ebro,Pena,9,83.95222222222223,77.78,64.446,61.528499999999994
Ebro,Pena,10,80.555,72.22,63.3332,60.555600000000005
Ebro,Pena,11,79.62888888888888,72.22,65.2775,61.44475
Ebro,Pena,12,81.48111111111112,72.22,67.5556,65.3336
Ebro,"Peña, La",1,82.22166666666666,76.66625,77.99980000000001,74.2671
Ebro,"Peña, La",2,88.33416666666666,82.50125,87.333,81.333
Ebro,"Peña, La",3,87.99933333333334,82.666,90.06649999999999,86.66695
Ebro,"Peña, La",4,89.44416666666666,84.16625,90.6668,90.1002
Ebro,"Peña, La",5,92.72636363636364,88.57000000000001,97.73299999999999,91.8331
Ebro,"Peña, La",6,93.333,89.334,92.6667,87.03254999999999
Ebro,"Peña, La",7,79.99875,71.66499999999999,85.0008,80.03375
Ebro,"Peña, La",8,82.96444444444445,81.334,76.934,72.16665
Ebro,"Peña, La",9,75.55666666666667,61.667500000000004,67.66760000000001,61.200450000000004
Ebro,"Peña, La",10,61.667500000000004,40.0,56.13420000000001,57.733799999999995
Ebro,"Peña, La",11,73.33444444444444,58.668000000000006,73.4006,69.50005
Ebro,"Peña, La",12,80.74,76.66499999999999,78.134,72.53415
Ebro,Puente de Santolea,1,81.01916666666666,83.33375,88.61137500000001,88.61137500000001
Ebro,Puente de Santolea,2,84.25916666666667,82.63875,91.31937500000001,91.31937500000001
Ebro,Puente de Santolea,3,82.222,83.888,89.65299999999999,89.65299999999999
Ebro,Puente de Santolea,4,89.81416666666667,88.195,93.541125,93.541125
Ebro,Puente de Santolea,5,86.86727272727272,90.4742857142857,88.54125,88.54125
Ebro,Puente de Santolea,6,88.886,92.21799999999999,87.151125,87.151125
Ebro,Puente de Santolea,7,81.94375,83.3325,80.972375,80.972375
Ebro,Puente de Santolea,8,67.9011111111111,56.668000000000006,70.76325,70.76325
Ebro,Puente de Santolea,9,62.96333333333333,50.0,64.514125,64.514125
Ebro,Puente de Santolea,10,57.64,52.78,68.612,68.612
Ebro,Puente de Santolea,11,66.66777777777777,61.112,70.83340000000001,70.83340000000001
Ebro,Puente de Santolea,12,79.62888888888888,84.72,84.2776,84.2776
Ebro,Rialb,1,64.83083333333333,56.74375,67.1827,68.32565
Ebro,Rialb,2,69.6575,60.0875,71.101,71.021
Ebro,Rialb,3,72.86999999999999,64.628,79.1786,75.3453
Ebro,Rialb,4,70.52333333333333,60.4575,82.2269,78.16285
Ebro,Rialb,5,76.26,65.5942857142857,86.52,86.309
Ebro,Rialb,6,87.029,75.642,86.7051,88.72665
Ebro,Rialb,7,79.60875,67.2,79.7073,82.92765
Ebro,Rialb,8,64.11111111111111,51.734,66.203,70.355
Ebro,Rialb,9,52.36555555555556,38.8,53.4856,58.994299999999996
Ebro,Rialb,10,50.52625,34.53,51.3993,55.6389
Ebro,Rialb,11,52.88777777777778,35.842,57.3784,58.35095
Ebro,Rialb,12,59.13111111111112,37.3125,59.0687,63.2298
Ebro,Ribarroja,1,94.56333333333333,95.06,95.5525,95.85955
Ebro,Ribarroja,2,94.88166666666666,95.23875,95.66749999999999,95.67875000000001
Ebro,Ribarroja,3,95.26933333333334,95.904,95.19120000000001,95.5287
Ebro,Ribarroja,4,93.88916666666667,95.2975,94.9722,95.75575
Ebro,Ribarroja,5,93.6809090909091,94.21857142857142,94.7678,95.61475
Ebro,Ribarroja,6,95.524,95.80999999999999,95.9006,96.2607
Ebro,Ribarroja,7,96.965,96.31,96.03790000000001,96.05760000000001
Ebro,Ribarroja,8,95.82,94.666,96.6377,96.75489999999999
Ebro,Ribarroja,9,96.24333333333334,95.2375,96.3616,96.25710000000001
Ebro,Ribarroja,10,94.1075,93.3325,94.80499999999999,95.53385
Ebro,Ribarroja,11,96.08555555555556,95.428,96.0146,96.0385
Ebro,Ribarroja,12,93.70555555555556,91.4325,95.0053,95.24095
Ebro,Sallente,1,43.05666666666667,31.25125,42.6671,42.08335
Ebro,Sallente,2,25.000833333333333,27.083750000000002,24.166999999999998,27.5
Ebro,Sallente,3,23.333333333333332,23.334,26.666200000000003,28.249900000000004
Ebro,Sallente,4,34.72416666666667,25.0025,28.834300000000002,28.00045
Ebro,Sallente,5,39.39363636363636,28.571428571428573,31.500699999999995,35.25
Ebro,Sallente,6,33.333,30.0,32.5002,30.583550000000002
Ebro,Sallente,7,20.833750000000002,29.1675,32.000299999999996,34.99985
Ebro,Sallente,8,22.22222222222222,29.998,36.8327,34.33265
Ebro,Sallente,9,20.369999999999997,24.9975,30.000099999999996,26.6664
Ebro,Sallente,10,20.8325,16.665,27.666199999999996,23.583599999999997
Ebro,Sallente,11,29.630000000000003,23.334,43.0008,43.249700000000004
Ebro,Sallente,12,48.14888888888889,25.0,46.001,45.833800000000004
Ebro,San Bartolomé,1,44.44333333333333,41.665,41.333600000000004,29.001800000000003
Ebro,San Bartolomé,2,48.61083333333334,47.91625,39.167,27.9185
Ebro,San Bartolomé,3,50.0,50.0,40.0,28.335
Ebro,San Bartolomé,4,50.0,50.0,41.667,29.1685
Ebro,San Bartolomé,5,51.51545454545454,50.0,44.167500000000004,30.41875
Ebro,San Bartolomé,6,50.0,50.0,41.667,29.1685
Ebro,San Bartolomé,7,50.0,50.0,42.6672,29.668600000000005
Ebro,San Bartolomé,8,46.29555555555555,43.332,42.0004,29.335200000000004
Ebro,San Bartolomé,9,42.59111111111111,33.33,37.4995,27.084750000000003
Ebro,San Bartolomé,10,41.665,33.33,45.3324,31.0012
Ebro,San Bartolomé,11,40.73888888888889,33.33,46.666,31.668
Ebro,San Bartolomé,12,42.59111111111111,33.33,46.666,31.668
Ebro,San Lorenzo,1,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,2,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,3,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,4,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,5,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,6,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,7,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,8,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,9,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,10,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,11,90.0,90.0,90.0,90.0
Ebro,San Lorenzo,12,90.0,90.0,90.0,90.0
Ebro,San Salvador,1,92.42625,92.42625,95.985,95.985
Ebro,San Salvador,2,92.97375,92.97375,95.80250000000001,95.80250000000001
Ebro,San Salvador,3,92.408,92.408,96.204,96.204
Ebro,San Salvador,4,96.44125,96.44125,97.08,97.08
Ebro,San Salvador,5,98.53999999999999,98.53999999999999,98.53999999999999,98.53999999999999
Ebro,San Salvador,6,98.248,98.248,98.248,98.248
Ebro,San Salvador,7,90.51,90.51,90.51,90.51
Ebro,San Salvador,8,75.17999999999999,75.17999999999999,75.17999999999999,75.17999999999999
Ebro,San Salvador,9,66.60249999999999,66.60249999999999,66.60249999999999,66.60249999999999
Ebro,San Salvador,10,75.7275,79.0125,75.72749999999999,75.72749999999999
Ebro,San Salvador,11,80.04666666666668,82.772,79.706,79.706
Ebro,San Salvador,12,90.02333333333334,87.59,89.78,89.78
Ebro,Santa Ana,1,66.87833333333333,74.2625,70.0667,65.48665000000001
Ebro,Santa Ana,2,71.23833333333333,77.69,73.7135,67.81575000000001
Ebro,Santa Ana,3,72.658,74.81,74.4554,69.4389
Ebro,Santa Ana,4,70.5,69.4625,73.7683,69.98965000000001
Ebro,Santa Ana,5,72.76636363636364,70.88857142857144,72.75980000000001,68.98740000000001
Ebro,Santa Ana,6,73.122,63.628,72.94030000000001,69.4786
Ebro,Santa Ana,7,66.19125,59.3875,66.5572,62.962149999999994
Ebro,Santa Ana,8,51.99111111111111,48.606,57.2145,55.651250000000005
Ebro,Santa Ana,9,46.88333333333333,50.1075,53.671800000000005,52.82795
Ebro,Santa Ana,10,49.57875,53.695,53.8919,53.70545
Ebro,Santa Ana,11,57.52444444444445,55.444,58.028800000000004,56.535900000000005
Ebro,Santa Ana,12,66.33888888888889,70.255,66.9374,63.76020000000001
Ebro,Santa María de Belsué,1,7.14,7.14,7.139999999999999,10.17675
Ebro,Santa María de Belsué,2,7.14,7.14,7.139999999999999,12.498
Ebro,Santa María de Belsué,3,7.14,7.139999999999999,13.212,18.64155
Ebro,Santa María de Belsué,4,7.14,7.14,15.355,23.1061
Ebro,Santa María de Belsué,5,7.79,7.14,12.9267,20.35595
Ebro,Santa María de Belsué,6,7.139999999999999,7.139999999999999,12.142,18.392
Ebro,Santa María de Belsué,7,7.14,7.14,8.2125,14.248250000000002
Ebro,Santa María de Belsué,8,7.139999999999999,7.139999999999999,7.139999999999999,11.3554
Ebro,Santa María de Belsué,9,7.139999999999999,7.14,7.139999999999999,7.997999999999999
Ebro,Santa María de Belsué,10,7.14,7.14,7.139999999999999,7.8546
Ebro,Santa María de Belsué,11,7.139999999999999,7.139999999999999,7.139999999999999,9.818499999999998
Ebro,Santa María de Belsué,12,7.139999999999999,7.14,7.425999999999999,11.0333
Ebro,Santolea,1,13.949999999999998,13.95,25.8344,47.1767
Ebro,Santolea,2,13.949999999999998,13.95,31.47,50.23575
Ebro,Santolea,3,10.075999999999999,8.139,35.515499999999996,55.630449999999996
Ebro,Santolea,4,15.889166666666668,16.85875,37.102,60.2077
Ebro,Santolea,5,23.04090909090909,28.235714285714288,38.154399999999995,62.222699999999996
Ebro,Santolea,6,13.95,13.95,33.554500000000004,58.04885
Ebro,Santolea,7,13.95,13.95,29.6972,52.32775
